Appliances,lights,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,day_of_week,is_weekend,month,avg_temp,avg_humidity
40,0,4.48333333333333,754.966666666667,92.0,9.0,57.33333333333329,3.25,15,1,0,3,17.438888888888883,42.08592592592592
40,0,4.46666666666667,754.8333333333329,93.0,9.0,49.66666666666669,3.4,15,1,0,3,17.435185185185176,42.078148148148145
50,0,4.45,754.7,94.0,9.0,42.0,3.55,15,1,0,3,17.45814814814814,42.11759259259259
40,0,4.43333333333333,754.5666666666668,95.0,9.0,34.3333333333333,3.7,15,1,0,3,17.455185185185176,42.19777777777779
50,10,4.41666666666667,754.4333333333329,96.0,9.0,26.666666666666696,3.85,15,1,0,3,17.471111111111117,42.295185185185176
50,0,4.4,754.2999999999998,97.0,9.0,19.0,4.0,16,1,0,3,17.478333333333335,42.36342592592593
50,0,4.5,754.1833333333329,96.5,9.0,26.5,4.01666666666667,16,1,0,3,17.497777777777774,42.40777777777778
50,0,4.6,754.0666666666668,96.0,9.0,34.0,4.03333333333333,16,1,0,3,17.498148148148143,42.47
50,0,4.7,753.95,95.5,9.0,41.5,4.05,16,1,0,3,17.505370370370365,42.53194444444445
40,0,4.8,753.8333333333329,95.0,9.0,49.0,4.06666666666667,16,1,0,3,17.529444444444444,42.58259259259259
30,0,4.9,753.716666666667,94.5,9.0,56.5,4.0833333333333295,16,1,0,3,17.543333333333333,42.64
20,0,5.0,753.6,94.0,9.0,64.0,4.1,17,1,0,3,17.54888888888889,42.6774074074074
20,0,5.0833333333333295,753.466666666667,94.1666666666667,9.16666666666667,59.83333333333329,4.21666666666667,17,1,0,3,17.563333333333333,42.70574074074073
30,10,5.16666666666667,753.3333333333329,94.3333333333333,9.33333333333333,55.66666666666669,4.3333333333333295,17,1,0,3,17.567037037037046,42.75185185185185
60,0,5.25,753.2,94.5,9.5,51.5,4.45,17,1,0,3,17.559999999999995,42.8087962962963
80,0,5.3333333333333295,753.0666666666668,94.6666666666667,9.66666666666667,47.33333333333329,4.56666666666667,17,1,0,3,17.571851851851854,42.98000000000001
90,0,5.41666666666667,752.9333333333329,94.8333333333333,9.83333333333333,43.16666666666669,4.68333333333333,17,1,0,3,17.58222222222223,43.15148148148147
100,0,5.5,752.7999999999998,95.0,10.0,39.0,4.8,18,1,0,3,17.605185185185178,43.311851851851856
110,10,5.56666666666667,752.7999999999998,95.1666666666667,9.83333333333333,40.5,4.883333333333329,18,1,0,3,17.637777777777774,43.47111111111111
570,30,5.633333333333329,752.7999999999998,95.3333333333333,9.66666666666667,42.0,4.96666666666667,18,1,0,3,17.665925925925933,43.57148148148148
430,20,5.7,752.7999999999998,95.5,9.5,43.5,5.05,18,1,0,3,17.692222222222235,43.70740740740742
280,10,5.76666666666667,752.7999999999998,95.6666666666667,9.33333333333333,45.0,5.133333333333329,18,1,0,3,17.736851851851853,44.23768518518519
90,10,5.8333333333333295,752.7999999999998,95.8333333333333,9.16666666666667,46.5,5.21666666666667,18,1,0,3,17.764074074074074,44.59518518518519
110,0,5.9,752.7999999999998,96.0,9.0,48.0,5.3,19,1,0,3,17.832962962962963,44.7925925925926
90,0,6.01666666666667,752.6833333333329,96.0,8.83333333333333,47.5,5.41666666666667,19,1,0,3,17.859351851851844,44.873055555555545
90,0,6.133333333333329,752.5666666666668,96.0,8.66666666666667,47.0,5.53333333333333,19,1,0,3,17.897592592592602,44.90148148148147
90,0,6.25,752.45,96.0,8.5,46.5,5.65,19,1,0,3,17.925925925925927,44.930370370370355
90,0,6.36666666666667,752.3333333333329,96.0,8.33333333333333,46.0,5.76666666666667,19,1,0,3,17.964444444444446,44.97944444444444
90,20,6.48333333333333,752.216666666667,96.0,8.16666666666667,45.5,5.883333333333329,19,1,0,3,17.96000000000001,44.96944444444446
100,20,6.6,752.1,96.0,8.0,45.0,6.0,20,1,0,3,17.997777777777777,45.02222222222221
120,20,6.7,752.016666666667,96.0,8.0,47.66666666666669,6.1,20,1,0,3,18.07074074074074,44.99814814814815
100,30,6.8,751.9333333333329,96.0,8.0,50.33333333333329,6.2,20,1,0,3,18.142777777777773,44.967407407407414
110,20,6.9,751.85,96.0,8.0,53.0,6.3,20,1,0,3,18.25,44.949259259259264
80,20,7.0,751.766666666667,96.0,8.0,55.66666666666669,6.4,20,1,0,3,18.336296296296293,44.8962962962963
80,20,7.1,751.6833333333329,96.0,8.0,58.33333333333329,6.5,20,1,0,3,18.39407407407408,44.84629629629629
80,20,7.2,751.6,96.0,8.0,61.0,6.6,21,1,0,3,18.39740740740741,44.839259259259244
100,20,7.233333333333332,751.5,96.1666666666667,7.666666666666669,58.5,6.66666666666667,21,1,0,3,18.427777777777784,44.858148148148146
90,30,7.26666666666667,751.4,96.3333333333333,7.3333333333333295,56.0,6.73333333333333,21,1,0,3,18.422962962962966,44.87666666666667
90,0,7.3,751.2999999999998,96.5,7.0,53.5,6.8,21,1,0,3,18.59111111111111,47.91259259259259
90,0,7.3333333333333295,751.2,96.6666666666667,6.66666666666667,51.0,6.86666666666667,21,1,0,3,18.645370370370365,49.181296296296296
120,0,7.366666666666669,751.1,96.8333333333333,6.3333333333333295,48.5,6.93333333333333,21,1,0,3,18.636296296296294,49.97259259259259
60,0,7.4,751.0,97.0,6.0,46.0,7.0,22,1,0,3,18.684444444444445,50.24814814814815
60,0,7.51666666666667,750.9333333333329,97.0,6.16666666666667,49.16666666666669,7.1,22,1,0,3,18.577777777777776,50.40222222222221
60,0,7.633333333333329,750.866666666667,97.0,6.3333333333333295,52.33333333333329,7.2,22,1,0,3,18.5074074074074,49.934074074074076
50,10,7.75,750.7999999999998,97.0,6.5,55.5,7.3,22,1,0,3,18.49555555555555,48.863518518518525
40,0,7.866666666666669,750.733333333333,97.0,6.66666666666667,58.66666666666669,7.4,22,1,0,3,18.480740740740732,48.211481481481464
50,0,7.983333333333332,750.6666666666669,97.0,6.8333333333333295,61.83333333333329,7.5,22,1,0,3,18.505555555555556,47.64537037037037
50,10,8.099999999999998,750.6,97.0,7.0,65.0,7.599999999999999,23,1,0,3,18.47398148148148,47.30268518518517
60,0,8.16666666666667,750.533333333333,96.5,7.3333333333333295,58.66666666666669,7.599999999999999,23,1,0,3,18.46888888888889,47.046851851851834
50,0,8.233333333333329,750.466666666667,96.0,7.666666666666669,52.33333333333329,7.599999999999999,23,1,0,3,18.448518518518522,46.91481481481482
40,0,8.3,750.4,95.5,8.0,46.0,7.599999999999999,23,1,0,3,18.43,46.80759259259261
20,0,8.36666666666667,750.3333333333329,95.0,8.33333333333333,39.66666666666669,7.599999999999999,23,1,0,3,18.41074074074074,46.77333333333334
20,0,8.43333333333333,750.266666666667,94.5,8.66666666666667,33.3333333333333,7.599999999999999,23,1,0,3,18.400740740740744,46.58185185185184
30,10,8.5,750.2,94.0,9.0,27.0,7.599999999999999,0,2,0,3,18.381851851851852,46.58046296296297
40,0,8.5,750.0833333333329,92.3333333333333,8.83333333333333,29.166666666666696,7.3333333333333295,0,2,0,3,18.367037037037033,46.556296296296324
60,0,8.5,749.966666666667,90.6666666666667,8.66666666666667,31.3333333333333,7.06666666666667,0,2,0,3,18.35222222222222,46.53925925925926
50,0,8.5,749.85,89.0,8.5,33.5,6.8,0,2,0,3,18.319999999999986,46.56037037037038
50,0,8.5,749.733333333333,87.3333333333333,8.33333333333333,35.66666666666669,6.53333333333333,0,2,0,3,18.30518518518518,46.558148148148156
50,0,8.5,749.616666666667,85.6666666666667,8.16666666666667,37.83333333333329,6.26666666666667,0,2,0,3,18.28592592592593,46.540370370370375
50,0,8.5,749.5,84.0,8.0,40.0,6.0,1,2,0,3,18.27481481481481,46.52629629629629
50,0,8.449999999999998,749.4166666666669,84.5,8.0,40.0,6.01666666666667,1,2,0,3,18.269444444444446,46.52657407407407
40,10,8.4,749.3333333333329,85.0,8.0,40.0,6.03333333333333,1,2,0,3,18.245925925925924,46.48888888888887
50,0,8.349999999999998,749.25,85.5,8.0,40.0,6.05,1,2,0,3,18.24592592592592,46.473703703703706
50,0,8.3,749.1666666666669,86.0,8.0,40.0,6.06666666666667,1,2,0,3,18.245185185185186,46.43925925925927
50,0,8.25,749.0833333333329,86.5,8.0,40.0,6.0833333333333295,1,2,0,3,18.221203703703697,46.38962962962962
50,0,8.199999999999998,749.0,87.0,8.0,40.0,6.1,2,2,0,3,18.21740740740741,46.36518518518519
50,0,8.099999999999998,748.9,87.8333333333333,7.666666666666669,43.16666666666669,6.133333333333329,2,2,0,3,18.19592592592592,46.2937037037037
40,0,8.0,748.7999999999998,88.6666666666667,7.3333333333333295,46.33333333333329,6.16666666666667,2,2,0,3,18.184074074074076,46.186296296296305
40,0,7.9,748.7,89.5,7.0,49.5,6.2,2,2,0,3,18.176666666666666,46.114444444444445
30,0,7.8,748.6,90.3333333333333,6.66666666666667,52.66666666666669,6.23333333333333,2,2,0,3,18.176666666666662,46.07296296296295
20,10,7.7,748.5,91.1666666666667,6.3333333333333295,55.83333333333329,6.26666666666667,2,2,0,3,18.16925925925927,46.08629629629629
30,0,7.599999999999999,748.4,92.0,6.0,59.0,6.3,3,2,0,3,18.147962962962968,46.15324074074073
50,0,7.599999999999999,748.266666666667,90.8333333333333,6.16666666666667,53.5,6.11666666666667,3,2,0,3,18.123703703703697,46.19703703703703
50,0,7.599999999999999,748.1333333333331,89.6666666666667,6.3333333333333295,48.0,5.93333333333333,3,2,0,3,18.116296296296287,46.22814814814814
50,0,7.599999999999999,748.0,88.5,6.5,42.5,5.75,3,2,0,3,18.10111111111111,46.18962962962962
40,0,7.599999999999999,747.866666666667,87.3333333333333,6.66666666666667,37.0,5.56666666666667,3,2,0,3,18.08074074074074,46.15740740740741
50,0,7.599999999999999,747.733333333333,86.1666666666667,6.8333333333333295,31.5,5.383333333333329,3,2,0,3,18.048148148148144,46.08814814814814
50,0,7.599999999999999,747.6,85.0,7.0,26.0,5.2,4,2,0,3,18.04,46.01407407407408
30,0,7.599999999999999,747.5499999999998,84.3333333333333,7.0,26.5,5.0833333333333295,4,2,0,3,18.03666666666667,45.89416666666667
60,0,7.599999999999999,747.5,83.6666666666667,7.0,27.0,4.96666666666667,4,2,0,3,18.03,45.74268518518518
50,0,7.599999999999999,747.45,83.0,7.0,27.5,4.85,4,2,0,3,18.015555555555558,45.59222222222222
50,0,7.599999999999999,747.4,82.3333333333333,7.0,28.0,4.73333333333333,4,2,0,3,18.00407407407408,45.487407407407396
50,0,7.599999999999999,747.35,81.6666666666667,7.0,28.5,4.61666666666667,4,2,0,3,17.992962962962967,45.32370370370371
40,0,7.599999999999999,747.2999999999998,81.0,7.0,29.0,4.5,5,2,0,3,17.985555555555553,45.22935185185186
50,0,7.55,747.216666666667,80.8333333333333,7.0,30.8333333333333,4.43333333333333,5,2,0,3,17.978518518518516,45.10851851851851
30,0,7.5,747.1333333333331,80.6666666666667,7.0,32.66666666666669,4.36666666666667,5,2,0,3,17.96777777777778,45.046296296296305
50,0,7.45,747.0499999999998,80.5,7.0,34.5,4.3,5,2,0,3,17.96296296296297,45.027037037037026
40,0,7.4,746.966666666667,80.3333333333333,7.0,36.33333333333329,4.23333333333333,5,2,0,3,17.952222222222222,44.9487962962963
30,0,7.349999999999999,746.8833333333331,80.1666666666667,7.0,38.16666666666669,4.16666666666667,5,2,0,3,17.918148148148145,44.779629629629625
30,0,7.3,746.7999999999998,80.0,7.0,40.0,4.1,6,2,0,3,17.904074074074078,44.6575
30,0,7.26666666666667,746.6833333333329,80.5,7.16666666666667,37.66666666666669,4.133333333333329,6,2,0,3,17.888888888888886,44.52666666666668
30,0,7.233333333333332,746.5666666666668,81.0,7.3333333333333295,35.3333333333333,4.16666666666667,6,2,0,3,17.88074074074074,44.48555555555556
50,0,7.2,746.45,81.5,7.5,33.0,4.2,6,2,0,3,17.86444444444444,44.49592592592593
50,0,7.16666666666667,746.3333333333329,82.0,7.666666666666669,30.666666666666696,4.23333333333333,6,2,0,3,17.845185185185187,44.532222222222224
40,0,7.133333333333329,746.216666666667,82.5,7.8333333333333295,28.3333333333333,4.26666666666667,6,2,0,3,17.86518518518518,44.602592592592586
40,10,7.1,746.1,83.0,8.0,26.0,4.3,7,2,0,3,17.810370370370364,44.68842592592593
70,0,7.0,746.0666666666668,83.0,8.16666666666667,28.3333333333333,4.2,7,2,0,3,17.817777777777778,44.73814814814815
60,0,6.9,746.033333333333,83.0,8.33333333333333,30.666666666666696,4.1,7,2,0,3,17.76037037037037,44.827037037037044
60,0,6.8,746.0,83.0,8.5,33.0,4.0,7,2,0,3,17.737407407407403,44.989999999999995
70,0,6.7,745.966666666667,83.0,8.66666666666667,35.3333333333333,3.9,7,2,0,3,17.71259259259259,44.73759259259259
60,30,6.6,745.9333333333329,83.0,8.83333333333333,37.66666666666669,3.8,7,2,0,3,17.693703703703697,44.664814814814804
230,20,6.5,745.9,83.0,9.0,40.0,3.7,8,2,0,3,17.681481481481477,44.693703703703704
230,20,6.16666666666667,746.0499999999998,83.6666666666667,8.33333333333333,40.0,3.5,8,2,0,3,17.725462962962958,44.62342592592594
240,30,5.8333333333333295,746.2,84.3333333333333,7.666666666666669,40.0,3.3,8,2,0,3,17.80444444444443,44.410740740740735
70,20,5.5,746.35,85.0,7.0,40.0,3.1,8,2,0,3,17.845555555555553,44.11000000000001
210,30,5.16666666666667,746.5,85.6666666666667,6.3333333333333295,40.0,2.9,8,2,0,3,17.89777777777778,43.94666666666668
70,20,4.8333333333333295,746.65,86.3333333333333,5.66666666666667,40.0,2.7,8,2,0,3,17.987407407407396,43.958518518518524
80,30,4.5,746.7999999999998,87.0,5.0,40.0,2.5,9,2,0,3,17.989259259259253,43.35555555555556
40,20,4.78333333333333,746.75,84.1666666666667,5.3333333333333295,40.0,2.2666666666666706,9,2,0,3,17.973333333333333,42.71296296296296
260,20,5.06666666666667,746.7,81.3333333333333,5.66666666666667,40.0,2.03333333333333,9,2,0,3,18.000370370370366,42.604814814814816
410,0,5.35,746.65,78.5,6.0,40.0,1.8,9,2,0,3,18.04925925925925,42.54592592592592
110,0,5.633333333333329,746.6,75.6666666666667,6.3333333333333295,40.0,1.56666666666667,9,2,0,3,18.085185185185175,41.76962962962963
70,0,5.91666666666667,746.5499999999998,72.8333333333333,6.66666666666667,40.0,1.33333333333333,9,2,0,3,18.077777777777776,41.58694444444445
90,0,6.2,746.5,70.0,7.0,40.0,1.1,10,2,0,3,18.098148148148155,41.32037037037036
60,10,6.25,746.5,69.3333333333333,7.3333333333333295,40.0,1.0,10,2,0,3,18.142962962962965,41.16333333333333
190,0,6.3,746.5,68.6666666666667,7.666666666666669,40.0,0.9,10,2,0,3,18.168148148148152,41.105925925925916
230,0,6.35,746.5,68.0,8.0,40.0,0.8,10,2,0,3,18.206666666666667,40.83037037037036
130,0,6.4,746.5,67.3333333333333,8.33333333333333,40.0,0.7,10,2,0,3,18.271111111111118,40.58703703703704
60,0,6.45,746.5,66.6666666666667,8.66666666666667,40.0,0.6,10,2,0,3,18.359629629629627,40.53129629629629
90,0,6.5,746.5,66.0,9.0,40.0,0.5,11,2,0,3,18.394444444444442,40.274444444444434
120,0,6.71666666666667,746.4333333333329,64.8333333333333,9.0,40.0,0.45,11,2,0,3,18.421851851851848,39.82
70,0,6.93333333333333,746.366666666667,63.66666666666671,9.0,40.0,0.4,11,2,0,3,18.43814814814814,39.73398148148148
60,0,7.15,746.2999999999998,62.5,9.0,40.0,0.35,11,2,0,3,18.439999999999998,39.50481481481481
110,0,7.366666666666669,746.233333333333,61.33333333333329,9.0,40.0,0.3,11,2,0,3,18.459999999999997,39.60111111111112
70,0,7.5833333333333295,746.1666666666669,60.16666666666671,9.0,40.0,0.25,11,2,0,3,18.507777777777775,39.32148148148147
140,0,7.8,746.1,59.0,9.0,40.0,0.2,12,2,0,3,18.534814814814823,38.878148148148156
70,0,7.93333333333333,745.9333333333329,58.16666666666671,8.83333333333333,40.0,0.133333333333333,12,2,0,3,18.582222222222224,38.59111111111112
50,0,8.06666666666667,745.766666666667,57.33333333333329,8.66666666666667,40.0,0.0666666666666667,12,2,0,3,18.62351851851852,38.58555555555555
50,0,8.199999999999998,745.6,56.5,8.5,40.0,0.0,12,2,0,3,18.651481481481483,38.68851851851852
60,0,8.33333333333333,745.4333333333329,55.66666666666671,8.33333333333333,40.0,-0.0666666666666667,12,2,0,3,18.686296296296298,38.66962962962963
50,0,8.46666666666667,745.266666666667,54.83333333333329,8.16666666666667,40.0,-0.133333333333333,12,2,0,3,18.737777777777776,38.30666666666668
150,0,8.599999999999998,745.1,54.0,8.0,40.0,-0.2,13,2,0,3,18.762592592592593,37.92444444444445
40,0,8.38333333333333,744.9,57.0,8.33333333333333,40.0,0.266666666666667,13,2,0,3,18.778888888888883,37.674074074074085
80,0,8.16666666666667,744.7,60.0,8.66666666666667,40.0,0.733333333333333,13,2,0,3,18.80851851851851,37.60074074074075
80,0,7.95,744.5,63.0,9.0,40.0,1.2,13,2,0,3,18.920370370370367,37.546666666666674
100,0,7.733333333333332,744.2999999999998,66.0,9.33333333333333,40.0,1.66666666666667,13,2,0,3,18.91,37.13185185185185
70,10,7.51666666666667,744.1,69.0,9.66666666666667,40.0,2.13333333333333,13,2,0,3,18.803333333333335,37.780740740740754
70,0,7.3,743.9,72.0,10.0,40.0,2.6,14,2,0,3,18.827037037037023,38.19574074074073
70,0,7.46666666666667,743.7,70.5,9.83333333333333,38.16666666666669,2.41666666666667,14,2,0,3,18.86666666666666,38.08222222222222
80,0,7.633333333333329,743.5,69.0,9.66666666666667,36.33333333333329,2.2333333333333294,14,2,0,3,18.774074074074072,39.145185185185184
60,0,7.8,743.2999999999998,67.5,9.5,34.5,2.05,14,2,0,3,18.781111111111112,39.171203703703696
70,0,7.96666666666667,743.1,66.0,9.33333333333333,32.66666666666669,1.86666666666667,14,2,0,3,18.813703703703695,38.7222222222222
60,0,8.13333333333333,742.9,64.5,9.16666666666667,30.8333333333333,1.68333333333333,14,2,0,3,18.8337037037037,38.43111111111111
60,0,8.3,742.7,63.0,9.0,29.0,1.5,15,2,0,3,18.87555555555555,37.858888888888906
60,0,8.05,742.6333333333331,64.1666666666667,9.16666666666667,28.166666666666696,1.53333333333333,15,2,0,3,18.883333333333333,37.40111111111111
60,0,7.8,742.5666666666668,65.3333333333333,9.33333333333333,27.3333333333333,1.56666666666667,15,2,0,3,18.882592592592587,37.03370370370371
80,0,7.55,742.5,66.5,9.5,26.5,1.6,15,2,0,3,18.83722222222223,36.92314814814816
80,0,7.3,742.4333333333329,67.6666666666667,9.66666666666667,25.666666666666696,1.63333333333333,15,2,0,3,18.723703703703695,37.64064814814815
80,0,7.05,742.366666666667,68.8333333333333,9.83333333333333,24.8333333333333,1.66666666666667,15,2,0,3,18.561481481481476,38.83851851851851
80,0,6.8,742.2999999999998,70.0,10.0,24.0,1.7,16,2,0,3,18.465555555555557,39.66259259259259
70,0,6.3333333333333295,742.3333333333329,72.6666666666667,9.66666666666667,26.666666666666696,1.71666666666667,16,2,0,3,18.312592592592594,40.34185185185184
80,0,5.86666666666667,742.366666666667,75.3333333333333,9.33333333333333,29.3333333333333,1.73333333333333,16,2,0,3,18.180740740740735,40.88333333333333
90,0,5.4,742.4,78.0,9.0,32.0,1.75,16,2,0,3,18.144814814814808,41.21592592592593
80,0,4.93333333333333,742.4333333333329,80.6666666666667,8.66666666666667,34.66666666666669,1.76666666666667,16,2,0,3,18.123703703703697,41.32444444444445
110,0,4.46666666666667,742.466666666667,83.3333333333333,8.33333333333333,37.33333333333329,1.78333333333333,16,2,0,3,18.13888888888889,41.41481481481482
120,0,4.0,742.5,86.0,8.0,40.0,1.8,17,2,0,3,18.15814814814815,41.46740740740741
120,0,3.9166666666666705,742.516666666667,86.8333333333333,7.5,40.0,1.86666666666667,17,2,0,3,18.144814814814808,41.486111111111114
100,0,3.8333333333333295,742.533333333333,87.6666666666667,7.0,40.0,1.93333333333333,17,2,0,3,18.123703703703697,41.508518518518514
100,0,3.75,742.5499999999998,88.5,6.5,40.0,2.0,17,2,0,3,18.103333333333328,41.568518518518516
90,0,3.6666666666666705,742.5666666666668,89.3333333333333,6.0,40.0,2.06666666666667,17,2,0,3,18.110370370370365,41.58814814814816
290,0,3.5833333333333295,742.5833333333329,90.1666666666667,5.5,40.0,2.13333333333333,17,2,0,3,18.119999999999997,41.67296296296295
330,0,3.5,742.6,91.0,5.0,40.0,2.2,18,2,0,3,18.127407407407404,41.8487962962963
220,0,3.53333333333333,742.6833333333329,90.0,5.5,40.0,2.05,18,2,0,3,18.13,42.313703703703695
210,0,3.56666666666667,742.766666666667,89.0,6.0,40.0,1.9,18,2,0,3,18.161851851851857,42.67666666666667
260,0,3.6,742.85,88.0,6.5,40.0,1.75,18,2,0,3,18.174074074074078,42.89592592592592
250,0,3.6333333333333298,742.9333333333329,87.0,7.0,40.0,1.6,18,2,0,3,18.180740740740735,42.93814814814815
250,0,3.6666666666666705,743.016666666667,86.0,7.5,40.0,1.45,18,2,0,3,18.158518518518516,42.85027777777779
630,0,3.7,743.1,85.0,8.0,40.0,1.3,19,2,0,3,18.105370370370373,43.03916666666667
90,10,3.38333333333333,743.266666666667,86.5,7.5,42.16666666666669,1.23333333333333,19,2,0,3,18.097777777777775,43.97666666666668
70,10,3.06666666666667,743.4333333333329,88.0,7.0,44.33333333333329,1.16666666666667,19,2,0,3,18.125925925925927,44.552592592592596
110,10,2.75,743.6,89.5,6.5,46.5,1.1,19,2,0,3,18.115925925925925,44.360740740740745
120,30,2.43333333333333,743.766666666667,91.0,6.0,48.66666666666669,1.03333333333333,19,2,0,3,18.116296296296294,44.19851851851852
140,30,2.11666666666667,743.9333333333329,92.5,5.5,50.83333333333329,0.966666666666667,19,2,0,3,18.16148148148148,44.04148148148148
170,20,1.8,744.1,94.0,5.0,53.0,0.9,20,2,0,3,18.31814814814815,44.42444444444445
130,10,1.91666666666667,744.1333333333331,92.8333333333333,5.66666666666667,49.0,0.85,20,2,0,3,18.454444444444437,45.42296296296297
110,20,2.03333333333333,744.1666666666669,91.6666666666667,6.3333333333333295,45.0,0.8,20,2,0,3,18.360185185185188,45.10555555555556
130,20,2.15,744.2,90.5,7.0,41.0,0.75,20,2,0,3,18.352592592592583,45.02185185185184
130,20,2.2666666666666706,744.233333333333,89.3333333333333,7.666666666666669,37.0,0.7,20,2,0,3,18.31481481481482,44.81962962962962
130,20,2.38333333333333,744.266666666667,88.1666666666667,8.33333333333333,33.0,0.65,20,2,0,3,18.337777777777767,44.55555555555555
130,20,2.5,744.2999999999998,87.0,9.0,29.0,0.6,21,2,0,3,18.334074074074078,44.315
140,30,2.5,744.2999999999998,86.6666666666667,9.0,30.8333333333333,0.533333333333333,21,2,0,3,18.32722222222222,44.08888888888888
100,20,2.5,744.2999999999998,86.3333333333333,9.0,32.66666666666669,0.46666666666666706,21,2,0,3,18.334074074074067,43.89851851851852
90,10,2.5,744.2999999999998,86.0,9.0,34.5,0.4,21,2,0,3,18.3462962962963,43.73703703703703
80,0,2.5,744.2999999999998,85.6666666666667,9.0,36.33333333333329,0.333333333333333,21,2,0,3,18.312962962962963,43.60851851851854
80,10,2.5,744.2999999999998,85.3333333333333,9.0,38.16666666666669,0.266666666666667,21,2,0,3,18.21481481481481,43.42666666666666
70,0,2.5,744.2999999999998,85.0,9.0,40.0,0.2,22,2,0,3,18.14,43.26814814814814
80,0,2.5,744.4,85.6666666666667,8.5,37.83333333333329,0.316666666666667,22,2,0,3,18.072222222222223,43.08185185185186
60,0,2.5,744.5,86.3333333333333,8.0,35.66666666666669,0.43333333333333296,22,2,0,3,18.042962962962957,42.94777777777779
60,10,2.5,744.6,87.0,7.5,33.5,0.55,22,2,0,3,18.015555555555558,42.85777777777777
70,0,2.5,744.7,87.6666666666667,7.0,31.3333333333333,0.666666666666667,22,2,0,3,17.991111111111106,42.81185185185187
40,0,2.5,744.7999999999998,88.3333333333333,6.5,29.166666666666696,0.7833333333333331,22,2,0,3,17.965185185185177,42.974814814814806
50,0,2.5,744.9,89.0,6.0,27.0,0.9,23,2,0,3,17.945555555555543,43.12888888888887
50,0,2.3333333333333295,744.866666666667,89.8333333333333,5.66666666666667,29.166666666666696,0.85,23,2,0,3,17.930000000000007,43.23
50,0,2.16666666666667,744.8333333333329,90.6666666666667,5.3333333333333295,31.3333333333333,0.8,23,2,0,3,17.877407407407414,43.29925925925927
50,0,2.0,744.7999999999998,91.5,5.0,33.5,0.75,23,2,0,3,17.849629629629632,43.38592592592594
30,0,1.8333333333333297,744.766666666667,92.3333333333333,4.66666666666667,35.66666666666669,0.7,23,2,0,3,17.811851851851845,43.455555555555556
60,0,1.66666666666667,744.733333333333,93.1666666666667,4.3333333333333295,37.83333333333329,0.65,23,2,0,3,17.775555555555552,43.55518518518519
50,0,1.5,744.7,94.0,4.0,40.0,0.6,0,3,0,3,17.76388888888889,43.62916666666668
50,0,1.63333333333333,744.6333333333331,93.1666666666667,4.16666666666667,40.0,0.616666666666667,0,3,0,3,17.754444444444445,43.73407407407407
50,0,1.76666666666667,744.5666666666668,92.3333333333333,4.3333333333333295,40.0,0.633333333333333,0,3,0,3,17.726666666666656,43.79037037037037
40,0,1.9,744.5,91.5,4.5,40.0,0.65,0,3,0,3,17.730740740740735,43.90222222222222
50,0,2.03333333333333,744.4333333333329,90.6666666666667,4.66666666666667,40.0,0.666666666666667,0,3,0,3,17.71814814814815,44.002592592592585
50,0,2.16666666666667,744.366666666667,89.8333333333333,4.8333333333333295,40.0,0.683333333333333,0,3,0,3,17.715370370370376,44.08361111111112
40,0,2.3,744.2999999999998,89.0,5.0,40.0,0.7,1,3,0,3,17.699259259259268,44.155925925925914
50,0,2.4,744.233333333333,89.1666666666667,5.16666666666667,37.16666666666669,0.8166666666666669,1,3,0,3,17.69222222222222,44.19296296296295
50,0,2.5,744.1666666666669,89.3333333333333,5.3333333333333295,34.3333333333333,0.933333333333333,1,3,0,3,17.676296296296293,44.25462962962961
50,0,2.6,744.1,89.5,5.5,31.5,1.05,1,3,0,3,17.68777777777777,44.31592592592594
50,0,2.7,744.033333333333,89.6666666666667,5.66666666666667,28.666666666666696,1.16666666666667,1,3,0,3,17.683333333333334,44.333333333333336
40,0,2.8,743.966666666667,89.8333333333333,5.8333333333333295,25.8333333333333,1.28333333333333,1,3,0,3,17.687777777777782,44.34148148148149
40,0,2.9,743.9,90.0,6.0,23.0,1.4,2,3,0,3,17.702592592592595,44.376666666666665
30,0,2.7166666666666694,743.8166666666668,91.0,5.8333333333333295,30.0,1.36666666666667,2,3,0,3,17.686666666666667,44.39629629629629
30,0,2.53333333333333,743.733333333333,92.0,5.66666666666667,37.0,1.33333333333333,2,3,0,3,17.676666666666666,44.42518518518518
20,0,2.35,743.65,93.0,5.5,44.0,1.3,2,3,0,3,17.668518518518518,44.43
40,0,2.16666666666667,743.5666666666668,94.0,5.3333333333333295,51.0,1.26666666666667,2,3,0,3,17.63222222222222,44.418703703703706
50,0,1.98333333333333,743.483333333333,95.0,5.16666666666667,58.0,1.23333333333333,2,3,0,3,17.61,44.434074074074076
60,0,1.8,743.4,96.0,5.0,65.0,1.2,3,3,0,3,17.590740740740742,44.44444444444444
50,0,1.95,743.2999999999998,96.0,5.16666666666667,58.5,1.35,3,3,0,3,17.604074074074077,44.473055555555554
40,0,2.1,743.2,96.0,5.3333333333333295,52.0,1.5,3,3,0,3,17.604074074074067,44.48148148148148
60,0,2.25,743.1,96.0,5.5,45.5,1.65,3,3,0,3,17.592962962962954,44.48777777777778
40,0,2.4,743.0,96.0,5.66666666666667,39.0,1.8,3,3,0,3,17.582962962962952,44.51037037037036
50,0,2.55,742.9,96.0,5.8333333333333295,32.5,1.95,3,3,0,3,17.574814814814815,44.55296296296295
